id_original,nombre,categoria,id_color,color,id_talla,talla,precio_color,precio_base,precio_oferta,stock,imagenes_color
544,VESTIDO ALISON BOBOS,Vestidos,1689,Marrón,1955,Standar,69.0,69.0,,,https://euchelperu.com/images/productos/176341713108247676771913.jpg | https://euchelperu.com/images/productos/176376781639424723564600.png | https://euchelperu.com/images/productos/176376782812530998825223.png | https://euchelperu.com/images/productos/176376784134627645322552.png
544,VESTIDO ALISON BOBOS,Vestidos,1690,Negro,1956,Standar,69.0,69.0,,,https://euchelperu.com/images/productos/176376781639424723564600.png | https://euchelperu.com/images/productos/176341713108247676771913.jpg | https://euchelperu.com/images/productos/176376782812530998825223.png | https://euchelperu.com/images/productos/176376784134627645322552.png
544,VESTIDO ALISON BOBOS,Vestidos,1691,Vino,1957,Standar,69.0,69.0,,,https://euchelperu.com/images/productos/176376782812530998825223.png | https://euchelperu.com/images/productos/176341713108247676771913.jpg | https://euchelperu.com/images/productos/176376781639424723564600.png | https://euchelperu.com/images/productos/176376784134627645322552.png
544,VESTIDO ALISON BOBOS,Vestidos,1692,Blanco,1958,Standar,69.0,69.0,,,https://euchelperu.com/images/productos/176376784134627645322552.png | https://euchelperu.com/images/productos/176341713108247676771913.jpg | https://euchelperu.com/images/productos/176376781639424723564600.png | https://euchelperu.com/images/productos/176376782812530998825223.png
548,VESTIDO ROMA,Vestidos,1700,Rojo,1966,S,75.0,75.0,,,https://euchelperu.com/images/productos/176342087346179124354972.jpg | https://euchelperu.com/images/productos/17635868106187606551740.png
548,VESTIDO ROMA,Vestidos,1700,Rojo,2055,M,75.0,75.0,,,https://euchelperu.com/images/productos/176342087346179124354972.jpg | https://euchelperu.com/images/productos/17635868106187606551740.png
548,VESTIDO ROMA,Vestidos,1701,Blanco,1967,S,75.0,75.0,,,https://euchelperu.com/images/productos/17635868106187606551740.png | https://euchelperu.com/images/productos/176342087346179124354972.jpg
548,VESTIDO ROMA,Vestidos,1701,Blanco,2056,M,75.0,75.0,,,https://euchelperu.com/images/productos/17635868106187606551740.png | https://euchelperu.com/images/productos/176342087346179124354972.jpg
549,VESTIDO ORIANA HILO,Vestidos,1706,Negro,1972,Standar,65.0,65.0,,,https://euchelperu.com/images/productos/176529918432979675958312.jpg | https://euchelperu.com/images/productos/176529908513370510311952.jpg
549,VESTIDO ORIANA HILO,Vestidos,1709,Blanco,1975,Standar,65.0,65.0,,,https://euchelperu.com/images/productos/176529908513370510311952.jpg | https://euchelperu.com/images/productos/176529918432979675958312.jpg
552,VESTIDO LISA,Vestidos,1714,Marrón,1979,Standar,89.0,89.0,,,https://euchelperu.com/images/productos/176342330207433373659640.jpg | https://euchelperu.com/images/productos/176529859394643601549648.jpg | https://euchelperu.com/images/productos/176529860521565502116412.jpg | https://euchelperu.com/images/productos/176591418511958962490580.jpg | https://euchelperu.com/images/productos/176685400248410861572763.jpg | https://euchelperu.com/images/productos/176780948833884562881131.jpg | https://euchelperu.com/images/productos/176780975949968285228441.jpg
552,VESTIDO LISA,Vestidos,1715,Negro,1980,Standar,89.0,89.0,,,https://euchelperu.com/images/productos/176529859394643601549648.jpg | https://euchelperu.com/images/productos/176342330207433373659640.jpg | https://euchelperu.com/images/productos/176529860521565502116412.jpg | https://euchelperu.com/images/productos/176591418511958962490580.jpg | https://euchelperu.com/images/productos/176685400248410861572763.jpg | https://euchelperu.com/images/productos/176780948833884562881131.jpg | https://euchelperu.com/images/productos/176780975949968285228441.jpg
552,VESTIDO LISA,Vestidos,1716,Blanco,1981,Standar,89.0,89.0,,,https://euchelperu.com/images/productos/176529860521565502116412.jpg | https://euchelperu.com/images/productos/176342330207433373659640.jpg | https://euchelperu.com/images/productos/176529859394643601549648.jpg | https://euchelperu.com/images/productos/176591418511958962490580.jpg | https://euchelperu.com/images/productos/176685400248410861572763.jpg | https://euchelperu.com/images/productos/176780948833884562881131.jpg | https://euchelperu.com/images/productos/176780975949968285228441.jpg
552,VESTIDO LISA,Vestidos,2121,Celeste,2688,Standar,89.0,89.0,,,https://euchelperu.com/images/productos/176591418511958962490580.jpg | https://euchelperu.com/images/productos/176342330207433373659640.jpg | https://euchelperu.com/images/productos/176529859394643601549648.jpg | https://euchelperu.com/images/productos/176529860521565502116412.jpg | https://euchelperu.com/images/productos/176685400248410861572763.jpg | https://euchelperu.com/images/productos/176780948833884562881131.jpg | https://euchelperu.com/images/productos/176780975949968285228441.jpg
552,VESTIDO LISA,Vestidos,2287,Rojo,2687,Standar,89.0,89.0,,,https://euchelperu.com/images/productos/176685400248410861572763.jpg | https://euchelperu.com/images/productos/176342330207433373659640.jpg | https://euchelperu.com/images/productos/176529859394643601549648.jpg | https://euchelperu.com/images/productos/176529860521565502116412.jpg | https://euchelperu.com/images/productos/176591418511958962490580.jpg | https://euchelperu.com/images/productos/176780948833884562881131.jpg | https://euchelperu.com/images/productos/176780975949968285228441.jpg
552,VESTIDO LISA,Vestidos,2442,Verde olivo,,,,89.0,,,https://euchelperu.com/images/productos/176780975949968285228441.jpg | https://euchelperu.com/images/productos/176342330207433373659640.jpg | https://euchelperu.com/images/productos/176529859394643601549648.jpg | https://euchelperu.com/images/productos/176529860521565502116412.jpg | https://euchelperu.com/images/productos/176591418511958962490580.jpg | https://euchelperu.com/images/productos/176685400248410861572763.jpg | https://euchelperu.com/images/productos/176780948833884562881131.jpg
552,VESTIDO LISA,Vestidos,2443,Vino,,,,89.0,,,https://euchelperu.com/images/productos/176780948833884562881131.jpg | https://euchelperu.com/images/productos/176342330207433373659640.jpg | https://euchelperu.com/images/productos/176529859394643601549648.jpg | https://euchelperu.com/images/productos/176529860521565502116412.jpg | https://euchelperu.com/images/productos/176591418511958962490580.jpg | https://euchelperu.com/images/productos/176685400248410861572763.jpg | https://euchelperu.com/images/productos/176780975949968285228441.jpg
555,TOP RUBY SATIN,Tops,1728,Rosa,1997,S,50.0,50.0,,,https://euchelperu.com/images/productos/176342511473609896497244.jpg | https://euchelperu.com/images/productos/176530751214348480581654.jpg | https://euchelperu.com/images/productos/176530753497407969419033.jpg | https://euchelperu.com/images/productos/176530756207977426694929.jpg | https://euchelperu.com/images/productos/176530757549738518339815.jpg | https://euchelperu.com/images/productos/17653078296890922198349.jpg
555,TOP RUBY SATIN,Tops,1790,Negro,2063,M,50.0,50.0,,,https://euchelperu.com/images/productos/176530751214348480581654.jpg | https://euchelperu.com/images/productos/176342511473609896497244.jpg | https://euchelperu.com/images/productos/176530753497407969419033.jpg | https://euchelperu.com/images/productos/176530756207977426694929.jpg | https://euchelperu.com/images/productos/176530757549738518339815.jpg | https://euchelperu.com/images/productos/17653078296890922198349.jpg
555,TOP RUBY SATIN,Tops,1791,Marrón,2064,S,50.0,50.0,,,https://euchelperu.com/images/productos/176530753497407969419033.jpg | https://euchelperu.com/images/productos/176342511473609896497244.jpg | https://euchelperu.com/images/productos/176530751214348480581654.jpg | https://euchelperu.com/images/productos/176530756207977426694929.jpg | https://euchelperu.com/images/productos/176530757549738518339815.jpg | https://euchelperu.com/images/productos/17653078296890922198349.jpg
555,TOP RUBY SATIN,Tops,1792,Blanco,2065,S,50.0,50.0,,,https://euchelperu.com/images/productos/176530756207977426694929.jpg | https://euchelperu.com/images/productos/176342511473609896497244.jpg | https://euchelperu.com/images/productos/176530751214348480581654.jpg | https://euchelperu.com/images/productos/176530753497407969419033.jpg | https://euchelperu.com/images/productos/176530757549738518339815.jpg | https://euchelperu.com/images/productos/17653078296890922198349.jpg
555,TOP RUBY SATIN,Tops,1792,Blanco,2066,M,50.0,50.0,,,https://euchelperu.com/images/productos/176530756207977426694929.jpg | https://euchelperu.com/images/productos/176342511473609896497244.jpg | https://euchelperu.com/images/productos/176530751214348480581654.jpg | https://euchelperu.com/images/productos/176530753497407969419033.jpg | https://euchelperu.com/images/productos/176530757549738518339815.jpg | https://euchelperu.com/images/productos/17653078296890922198349.jpg
555,TOP RUBY SATIN,Tops,1793,Rojo,2067,S,50.0,50.0,,,https://euchelperu.com/images/productos/176530757549738518339815.jpg | https://euchelperu.com/images/productos/176342511473609896497244.jpg | https://euchelperu.com/images/productos/176530751214348480581654.jpg | https://euchelperu.com/images/productos/176530753497407969419033.jpg | https://euchelperu.com/images/productos/176530756207977426694929.jpg | https://euchelperu.com/images/productos/17653078296890922198349.jpg
555,TOP RUBY SATIN,Tops,1794,Beige,2068,S,50.0,50.0,,,https://euchelperu.com/images/productos/17653078296890922198349.jpg | https://euchelperu.com/images/productos/176342511473609896497244.jpg | https://euchelperu.com/images/productos/176530751214348480581654.jpg | https://euchelperu.com/images/productos/176530753497407969419033.jpg | https://euchelperu.com/images/productos/176530756207977426694929.jpg | https://euchelperu.com/images/productos/176530757549738518339815.jpg
555,TOP RUBY SATIN,Tops,1794,Beige,2069,M,50.0,50.0,,,https://euchelperu.com/images/productos/17653078296890922198349.jpg | https://euchelperu.com/images/productos/176342511473609896497244.jpg | https://euchelperu.com/images/productos/176530751214348480581654.jpg | https://euchelperu.com/images/productos/176530753497407969419033.jpg | https://euchelperu.com/images/productos/176530756207977426694929.jpg | https://euchelperu.com/images/productos/176530757549738518339815.jpg
556,BLUSA MANGA CORTA CORSET,Blusas,1729,Celeste,1998,Standar,55.0,55.0,,,https://euchelperu.com/images/productos/17634254719204028028507.jpg
556,BLUSA MANGA CORTA CORSET,Blusas,1730,Negro,1999,Standar,55.0,55.0,,,https://euchelperu.com/images/productos/17634254719204028028507.jpg
556,BLUSA MANGA CORTA CORSET,Blusas,1731,Blanco,2000,Standar,55.0,55.0,,,https://euchelperu.com/images/productos/17634254719204028028507.jpg
556,BLUSA MANGA CORTA CORSET,Blusas,2008,Beige,2341,Standard,55.0,55.0,,,https://euchelperu.com/images/productos/17634254719204028028507.jpg
556,BLUSA MANGA CORTA CORSET,Blusas,2009,rojo,2342,Standard,55.0,55.0,,,https://euchelperu.com/images/productos/17634254719204028028507.jpg
559,TOP MELANY BUFANDA,Tops,1739,Acero,2008,Standar,39.0,39.0,,,https://euchelperu.com/images/productos/176342675074728113215544.jpg | https://euchelperu.com/images/productos/176530705386677558972514.jpg | https://euchelperu.com/images/productos/176530719787033768020574.jpg | https://euchelperu.com/images/productos/176530724256303869416092.jpg
559,TOP MELANY BUFANDA,Tops,1740,Negro,2009,Standar,39.0,39.0,,,https://euchelperu.com/images/productos/176530705386677558972514.jpg | https://euchelperu.com/images/productos/176342675074728113215544.jpg | https://euchelperu.com/images/productos/176530719787033768020574.jpg | https://euchelperu.com/images/productos/176530724256303869416092.jpg
559,TOP MELANY BUFANDA,Tops,1741,Blanco,2010,Standar,39.0,39.0,,,https://euchelperu.com/images/productos/176530719787033768020574.jpg | https://euchelperu.com/images/productos/176342675074728113215544.jpg | https://euchelperu.com/images/productos/176530705386677558972514.jpg | https://euchelperu.com/images/productos/176530724256303869416092.jpg
559,TOP MELANY BUFANDA,Tops,1742,Amarillo,2011,Standar,39.0,39.0,,,https://euchelperu.com/images/productos/176530724256303869416092.jpg | https://euchelperu.com/images/productos/176342675074728113215544.jpg | https://euchelperu.com/images/productos/176530705386677558972514.jpg | https://euchelperu.com/images/productos/176530719787033768020574.jpg
559,TOP MELANY BUFANDA,Tops,1743,Verde Olivo,2012,Standar,39.0,39.0,,,https://euchelperu.com/images/productos/176342675074728113215544.jpg | https://euchelperu.com/images/productos/176530705386677558972514.jpg | https://euchelperu.com/images/productos/176530719787033768020574.jpg | https://euchelperu.com/images/productos/176530724256303869416092.jpg
